2025-04-22 11:50:15.092,60900,59600,56900,57900,56900,57600,57900,58900,61600,60300,63600,61900,53600,54300,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33814,34065,1804800,1804800,1804800,1804800,1804800,1804800,2208000,1996800,500000000,0,0,0,0,0,0,0,0,0,0,18 %
2025-04-22 11:50:15.689,61600,60300,57300,57600,57600,58300,58900,60300,61600,62600,60600,64600,53600,53900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33823,34068,1804800,1804800,1804800,1804800,1651200,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,18 %
2025-04-22 11:50:16.193,62600,60900,58600,59600,58900,59300,60300,60900,61900,62300,64300,65300,53600,53900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33833,34077,1516800,1804800,1804800,1804800,1804800,1363200,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,18 %
2025-04-22 11:50:16.656,61600,60300,57600,58600,57300,57900,58600,58600,58300,61300,58300,62600,53600,53900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33839,34084,1804800,1804800,1804800,1804800,1804800,1804800,2092800,2188800,500000000,0,0,0,0,0,0,0,0,0,0,18 %
2025-04-22 11:50:17.063,61900,59900,57900,58600,57300,58300,59600,60300,58900,62300,62600,63900,53600,53600,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33839,34103,1804800,1804800,1804800,1804800,1651200,1804800,1728000,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:17.468,61600,60300,58300,58300,57300,59600,59900,60300,61300,62300,61300,62300,53600,53900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33836,34109,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2304000,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:17.907,58900,58300,56300,56600,56600,56900,57600,57600,57600,59600,59900,58600,53600,53600,33000,27000,-273000,-273000,-273000,-273000,50000,53000,33849,34125,1363200,864000,1651200,864000,1363200,1363200,652800,1766400,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:18.360,57600,56900,55600,55300,54900,55600,55900,55900,55900,56900,55600,59600,52600,52900,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33855,34125,1363200,864000,864000,1516800,1516800,864000,940800,1766400,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:18.809,56300,55900,54600,54900,54300,54900,55300,55600,55600,57900,55300,59600,52300,52900,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33858,34135,614400,1363200,864000,864000,864000,864000,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:19.255,55900,55300,54600,55300,54600,54900,54900,55300,55300,58300,54600,59600,52300,52300,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33868,34135,614400,614400,614400,864000,864000,864000,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:19.696,56300,55600,54600,54600,54300,54900,54600,54900,54900,58300,54900,57300,52300,52600,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33855,34144,864000,864000,614400,864000,864000,1651200,1900800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:20.152,57900,57300,55300,55600,55300,54600,55600,55900,57300,55600,58300,56600,51900,52600,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33864,34144,864000,864000,864000,902400,902400,1363200,1094400,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:20.615,55900,55600,54300,54300,53600,54600,54300,54300,55900,56900,54600,57900,52600,52300,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33880,34170,864000,864000,576000,864000,1363200,1363200,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:21.079,55600,55300,53900,53900,53600,54300,53900,54600,54300,55300,56900,55300,52300,52300,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33887,34189,864000,864000,1516800,1516800,1516800,864000,652800,1094400,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:21.543,54600,54300,53900,53600,53300,53900,53900,53900,53900,56600,54600,58300,51900,51900,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33883,34182,864000,1516800,864000,864000,902400,902400,1728000,806400,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:21.996,54900,54600,53600,53900,53600,53900,54300,54300,54600,56900,53900,58600,51900,51900,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33899,34198,864000,864000,864000,864000,1516800,1516800,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:22.422,55300,54600,53900,53600,53300,53900,53900,54600,53900,57300,54300,57900,51900,51900,33000,27000,-273000,-273000,-273000,-273000,52000,53000,33912,34211,614400,864000,864000,864000,864000,864000,940800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:22.851,56600,56300,54600,54600,54300,55300,56600,56300,54900,57600,55300,59300,51600,52300,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33915,34224,1804800,1804800,1804800,1804800,1363200,1804800,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:23.267,55900,55300,54600,54300,53600,54300,54300,54900,54900,56900,54300,58300,51600,51900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33931,34224,1804800,1804800,1804800,1804800,1804800,1804800,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:23.710,54900,54300,53600,53600,53600,53900,54300,55300,56600,53900,54900,57300,51600,51900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33938,34230,864000,864000,576000,864000,864000,576000,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:24.160,55600,54600,53600,53900,53300,53900,53600,53900,53600,55900,53900,57900,51900,51900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33941,34227,864000,864000,1363200,1363200,1363200,1363200,1728000,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:24.611,54900,53900,53300,53600,53600,53600,53600,53900,53900,55600,53900,57600,51600,51900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33941,34224,576000,864000,1516800,1516800,1363200,1363200,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:25.069,54900,54600,53600,53300,52900,53900,53900,53900,53600,56600,53900,57900,51600,51600,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33938,34230,864000,864000,864000,864000,864000,864000,940800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:25.514,54900,54600,52900,53300,52900,53600,53300,53900,53900,55600,53900,57300,51600,51300,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33947,34230,864000,864000,864000,864000,576000,864000,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:25.982,54300,53600,52900,53300,53300,53600,53600,54300,56300,54900,55900,55900,51900,51600,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33944,34246,1651200,1651200,1363200,1363200,1651200,1651200,1900800,1766400,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:26.450,55300,54900,53600,53600,53900,53600,53900,53900,53900,56600,53900,57300,51600,51900,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33947,34243,864000,864000,1363200,1363200,1363200,864000,1728000,806400,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:26.900,54900,54300,53600,53300,53300,53300,53600,53900,53900,56300,53900,57600,51600,51600,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33963,34262,864000,864000,864000,576000,864000,1516800,652800,1766400,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:27.368,54900,54900,53600,53900,53300,53300,53600,53900,53600,56600,53900,57300,51600,51600,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33953,34265,864000,1516800,1516800,864000,1516800,1516800,940800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
