2025-04-16 17:31:46.797,93000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:47.199,88000,80000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:47.460,89000,79000,81000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:47.621,90000,79000,80000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:47.795,89000,80000,81000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,1024000,2252000,2252000,0,0,0,0
2025-04-16 17:31:47.947,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:48.100,89000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:48.246,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:48.408,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:48.560,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:48.708,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:48.860,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:49.015,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:49.159,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:49.320,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:49.469,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:49.620,90000,81000,83000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:49.771,90000,81000,83000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:49.924,90000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:50.088,90000,81000,83000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:50.236,89000,81000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:50.419,90000,81000,82000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:50.863,89000,81000,82000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2188000,0,0,0,0
2025-04-16 17:31:51.275,92000,81000,82000,56000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
