2025-04-16 15:18:32.922,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-6430254
2025-04-16 15:18:33.067,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5499703
2025-04-16 15:18:33.195,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5499703
2025-04-16 15:18:33.439,89000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,1826000,-5812964
2025-04-16 15:18:33.800,90000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5878448
2025-04-16 15:18:34.175,91000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5925844
2025-04-16 15:18:34.552,90000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5732520
2025-04-16 15:18:34.912,90000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5897490
2025-04-16 15:18:35.282,91000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5760940
2025-04-16 15:18:35.603,90000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5625876
2025-04-16 15:18:35.812,89000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5625876
2025-04-16 15:18:35.936,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5125402
2025-04-16 15:18:36.063,89000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5125402
2025-04-16 15:18:36.195,89000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5829153
2025-04-16 15:18:36.318,91000,85000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5829153
2025-04-16 15:18:36.442,91000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5829153
2025-04-16 15:18:36.574,89000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-6242774
2025-04-16 15:18:36.694,91000,85000,87000,63000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-6242774
2025-04-16 15:18:36.815,91000,85000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6242774
